userId,postId,endtime,index,MMF_y_inf,MMF_x_inf,MSF_y_inf,MSF_clk,time_1,time_2,time_3,MSG_tmy,MSG_sh,MSG_sy,MSG_clk,MSG_svt,read_level,n_word
P1,TEubpmHVpsfokiAj0ejR,158,6,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,1.8050383351588168,12.870755750273824,0,18,1.0,3
P1,TEubpmHVpsfokiAj0ejR,158,7,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,2.9715224534501634,12.050383351588176,0,15,2.0,65
P1,TEubpmHVpsfokiAj0ejR,158,8,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,4.444687842278207,19.891018619934272,0,31,1.0,77
P1,TEubpmHVpsfokiAj0ejR,158,9,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,6.249726177437018,25.36199342825849,0,37,1.0,53
P1,TEubpmHVpsfokiAj0ejR,158,10,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,6.674698795180727,24.752464403066806,0,28,2.0,68
P1,TEubpmHVpsfokiAj0ejR,158,11,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,6.854326396495073,26.379518072289162,0,39,1.0,80
P1,TEubpmHVpsfokiAj0ejR,158,12,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,4.819277108433735,21.617743702081047,0,34,1.0,72
P1,TEubpmHVpsfokiAj0ejR,158,13,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,3.2256297918948533,16.023548740416206,0,20,1.0,85
P1,TEubpmHVpsfokiAj0ejR,158,14,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,3.2431544359255216,12.366374589266153,0,18,1.0,90
P1,TEubpmHVpsfokiAj0ejR,158,15,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,2.2332968236582693,10.86746987951807,0,17,1.0,86
P1,TEubpmHVpsfokiAj0ejR,158,16,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,0.6407447973713034,5.48302300109529,0,7,1.0,1
P1,TEubpmHVpsfokiAj0ejR,158,17,0.0017815797135608,0.0029914952531645,0.0567124655122215,0.0,0.0,0.0,0.0,0,1.122672508214677,3.4589266155531218,0,5,1.0,65
